sequence,recorded_at_utc,current_ma,voltage_mv,power_mw,rolling_average_ma,rolling_window_count,sensor_source,data_quality_flags,run_id,jetson_id,boot_id
564,2026-08-01T17:58:26.647Z,1984,4968,9857,1962.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
565,2026-08-01T17:58:31.651Z,1936,4968,9618,1965.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
566,2026-08-01T17:58:36.655Z,1936,4968,9618,1969.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
567,2026-08-01T17:58:41.659Z,1936,4968,9618,1967.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
568,2026-08-01T17:58:46.663Z,1912,4968,9499,1959.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
569,2026-08-01T17:58:51.667Z,1912,4968,9499,1952.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
570,2026-08-01T17:58:56.671Z,1912,4968,9499,1944.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
571,2026-08-01T17:59:01.675Z,1920,4968,9539,1937.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
572,2026-08-01T17:59:06.679Z,1896,4968,9419,1928.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
573,2026-08-01T17:59:11.683Z,1912,4968,9499,1925.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
574,2026-08-01T17:59:16.687Z,1896,4968,9419,1916.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
575,2026-08-01T17:59:21.691Z,1928,4968,9578,1916.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
576,2026-08-01T17:59:26.695Z,1936,4968,9618,1916.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
577,2026-08-01T17:59:31.699Z,1904,4968,9459,1912.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
578,2026-08-01T17:59:36.703Z,1888,4968,9380,1910.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
579,2026-08-01T17:59:41.707Z,1904,4968,9459,1909.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
580,2026-08-01T17:59:46.711Z,1888,4968,9380,1907.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
581,2026-08-01T17:59:51.715Z,1904,4968,9459,1905.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
582,2026-08-01T17:59:56.719Z,1896,4968,9419,1905.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
583,2026-08-01T18:00:01.723Z,1928,4968,9578,1907.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
584,2026-08-01T18:00:06.727Z,1920,4968,9539,1909.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
585,2026-08-01T18:00:11.731Z,1936,4968,9618,1910.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
586,2026-08-01T18:00:16.735Z,1944,4968,9658,1911.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
587,2026-08-01T18:00:21.739Z,1992,4968,9896,1920.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
588,2026-08-01T18:00:26.744Z,1944,4968,9658,1925.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
589,2026-08-01T18:00:31.747Z,1936,4968,9618,1928.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
590,2026-08-01T18:00:36.751Z,1912,4968,9499,1931.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
591,2026-08-01T18:00:41.756Z,1944,4968,9658,1935.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
592,2026-08-01T18:00:46.761Z,1952,4968,9698,1940.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
593,2026-08-01T18:00:51.763Z,1920,4968,9539,1940.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
594,2026-08-01T18:00:56.768Z,1896,4968,9419,1937.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
595,2026-08-01T18:01:01.771Z,1912,4968,9499,1935.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
596,2026-08-01T18:01:06.775Z,1896,4968,9419,1930.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
597,2026-08-01T18:01:11.779Z,1912,4968,9499,1922.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
598,2026-08-01T18:01:16.784Z,1880,4968,9340,1916.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
599,2026-08-01T18:01:21.789Z,1896,4968,9419,1912.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
600,2026-08-01T18:01:26.791Z,1872,4968,9300,1908.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
601,2026-08-01T18:01:31.795Z,1896,4968,9419,1903.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
602,2026-08-01T18:01:36.799Z,1904,4968,9459,1898.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
603,2026-08-01T18:01:41.803Z,1896,4968,9419,1896.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
604,2026-08-01T18:01:46.807Z,1920,4968,9539,1898.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
605,2026-08-01T18:01:51.811Z,1976,4968,9817,1904.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
606,2026-08-01T18:01:56.816Z,2008,4968,9976,1916.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
607,2026-08-01T18:02:01.821Z,1968,4968,9777,1921.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
608,2026-08-01T18:02:06.826Z,1936,4968,9618,1927.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
609,2026-08-01T18:02:11.831Z,1928,4968,9578,1930.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
610,2026-08-01T18:02:16.835Z,1896,4968,9419,1932.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
611,2026-08-01T18:02:21.840Z,1904,4968,9459,1933.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
612,2026-08-01T18:02:26.845Z,1888,4968,9380,1932.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
613,2026-08-01T18:02:31.850Z,1920,4968,9539,1934.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
614,2026-08-01T18:02:36.855Z,1928,4968,9578,1935.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
615,2026-08-01T18:02:41.859Z,1952,4968,9698,1932.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
616,2026-08-01T18:02:46.863Z,1928,4968,9578,1924.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
617,2026-08-01T18:02:51.867Z,1920,4968,9539,1920.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
618,2026-08-01T18:02:56.871Z,1920,4968,9539,1918.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
619,2026-08-01T18:03:01.875Z,1904,4968,9459,1916.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
620,2026-08-01T18:03:06.879Z,1912,4968,9499,1917.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
621,2026-08-01T18:03:11.883Z,1904,4968,9459,1917.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
622,2026-08-01T18:03:16.888Z,1928,4968,9578,1921.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
623,2026-08-01T18:03:21.894Z,1928,4968,9578,1922.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
624,2026-08-01T18:03:26.895Z,1904,4968,9459,1920.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
625,2026-08-01T18:03:31.899Z,1896,4968,9419,1914.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
626,2026-08-01T18:03:36.903Z,1968,4968,9777,1918.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
627,2026-08-01T18:03:41.907Z,1952,4968,9698,1921.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
628,2026-08-01T18:03:46.911Z,1992,4968,9896,1928.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
629,2026-08-01T18:03:51.915Z,1944,4968,9658,1932.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
630,2026-08-01T18:03:56.920Z,1936,4968,9618,1935.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
631,2026-08-01T18:04:01.925Z,1896,4968,9419,1934.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
632,2026-08-01T18:04:06.930Z,1912,4968,9499,1932.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
633,2026-08-01T18:04:11.935Z,1896,4968,9419,1929.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
634,2026-08-01T18:04:16.940Z,1912,4968,9499,1930.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
635,2026-08-01T18:04:21.943Z,1888,4968,9380,1929.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
636,2026-08-01T18:04:26.948Z,1904,4968,9459,1923.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
637,2026-08-01T18:04:31.953Z,1888,4968,9380,1916.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
638,2026-08-01T18:04:36.955Z,1928,4968,9578,1910.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
639,2026-08-01T18:04:41.960Z,1936,4968,9618,1909.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
640,2026-08-01T18:04:46.963Z,1904,4968,9459,1906.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
641,2026-08-01T18:04:51.967Z,1920,4968,9539,1908.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
642,2026-08-01T18:04:56.971Z,1960,4968,9737,1913.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
643,2026-08-01T18:05:01.975Z,1976,4968,9817,1921.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
644,2026-08-01T18:05:06.979Z,1968,4968,9777,1927.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
645,2026-08-01T18:05:11.984Z,1920,4968,9539,1930.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
646,2026-08-01T18:05:16.989Z,1920,4968,9539,1932.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
647,2026-08-01T18:05:21.991Z,1904,4968,9459,1933.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
648,2026-08-01T18:05:26.995Z,1912,4968,9499,1932.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
649,2026-08-01T18:05:31.999Z,1904,4968,9459,1928.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
650,2026-08-01T18:05:37.003Z,1896,4968,9419,1928.0,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
651,2026-08-01T18:05:42.007Z,1888,4968,9380,1924.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
652,2026-08-01T18:05:47.012Z,1904,4968,9459,1919.2,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
653,2026-08-01T18:05:52.015Z,1920,4968,9539,1913.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
654,2026-08-01T18:05:57.019Z,1920,4968,9539,1908.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
655,2026-08-01T18:06:02.023Z,1936,4968,9618,1910.4,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
656,2026-08-01T18:06:07.027Z,1984,4968,9857,1916.8,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
657,2026-08-01T18:06:12.031Z,1952,4968,9698,1921.6,10,/sys/bus/i2c/drivers/ina3221/1-0040/hwmon/hwmon1,POWER_DERIVED_FROM_CURRENT_AND_VOLTAGE,baseline-noSEE-full-01,orin-nano-01,08493c04-ea69-45ca-948b-6993521ce06d
